ID,Abundance,Type2
gbm,0.538461538462,Ketone biosynth
pha,0.615384615385,Ketone biosynth
nar,0.538461538462,Ketone biosynth
nar,0.5,Ketone biosynth
ecx,0.333333333333,Ketone biosynth
nar,0.666666666667,Ketone biosynth
spf,0.666666666667,Ketone biosynth
ppu,0.5,Ketone biosynth
pru,0.5,Ketone biosynth
sme,0.5,Ketone biosynth
sme,0.666666666667,Ketone biosynth
sme,0.5,Ketone biosynth
bpo,0.5,Ketone biosynth
par,0.615384615385,Ketone biosynth
rhi,0.615384615385,Ketone biosynth
saw,0.538461538462,Ketone biosynth
car,0.0769230769231,Ketone biosynth
gka,0.583333333333,Ketone biosynth
hba,0.166666666667,Ketone biosynth
tde,0.333333333333,Ketone biosynth
bfr,0.5,Ketone biosynth
bfr,0.307692307692,Ketone biosynth
bfr,0.5,Ketone biosynth
nsa,0.416666666667,Ketone biosynth
lpc,0.277777777778,Ketone biosynth
ecy,0.333333333333,Ketone biosynth
ecy,0.277777777778,Ketone biosynth
ecy,0.5,Ketone biosynth
ecy,0.5,Ketone biosynth
bur,0.5,Ketone biosynth
ecy,0.615384615385,Ketone biosynth
gbr,0.277777777778,Ketone biosynth
xop,0.416666666667,Ketone biosynth
xop,0.5,Ketone biosynth
bga,0.666666666667,Ketone biosynth
ccv,0.461538461538,Ketone biosynth
smf,0.666666666667,Ketone biosynth
sul,0.538461538462,Ketone biosynth
vvy,0.615384615385,Ketone biosynth
ngk,0.416666666667,Ketone biosynth
bhy,0.307692307692,Ketone biosynth
din,0.416666666667,Ketone biosynth
tel,0.416666666667,Ketone biosynth
cdi,0.5,Ketone biosynth
sml,0.277777777778,Ketone biosynth
sml,0.615384615385,Ketone biosynth
pla,0.615384615385,Ketone biosynth
pla,0.5,Ketone biosynth
fal,0.277777777778,Ketone biosynth
fal,0.333333333333,Ketone biosynth
sbc,0.615384615385,Ketone biosynth
bge,0.277777777778,Ketone biosynth
sun,0.384615384615,Ketone biosynth
bge,0.5,Ketone biosynth
bge,0.5,Ketone biosynth
bge,0.666666666667,Ketone biosynth
bvu,0.583333333333,Ketone biosynth
bps,1,Ketone biosynth
nwa,0.615384615385,Ketone biosynth
mca,0.615384615385,Ketone biosynth
hvo,0.5,Ketone biosynth
plt,0.5,Ketone biosynth
plt,0.416666666667,Ketone biosynth
bxe,0.5,Ketone biosynth
eli,0.5,Ketone biosynth
eli,0.333333333333,Ketone biosynth
eli,0.615384615385,Ketone biosynth
eli,0.166666666667,Ketone biosynth
eli,0.5,Ketone biosynth
lpf,0.5,Ketone biosynth
plu,0.615384615385,Ketone biosynth
plu,0.5,Ketone biosynth
plu,0.5,Ketone biosynth
plu,0.333333333333,Ketone biosynth
psb,0.666666666667,Ketone biosynth
psb,0.615384615385,Ketone biosynth
wch,0.416666666667,Ketone biosynth
wch,0.5,Ketone biosynth
ypa,0.615384615385,Ketone biosynth
ypa,0.5,Ketone biosynth
sil,0.5,Ketone biosynth
hch,0.538461538462,Ketone biosynth
bgl,0.538461538462,Ketone biosynth
bgl,0.333333333333,Ketone biosynth
bgl,0.222222222222,Ketone biosynth
xca,0.615384615385,Ketone biosynth
bmf,0.666666666667,Ketone biosynth
eoj,0.5,Ketone biosynth
net,0.333333333333,Ketone biosynth
ypn,0.416666666667,Ketone biosynth
cfl,0.333333333333,Ketone biosynth
nwi,0.333333333333,Ketone biosynth
nwi,0.5,Ketone biosynth
nwi,0.5,Ketone biosynth
cya,0.538461538462,Ketone biosynth
wsu,0.538461538462,Ketone biosynth
wsu,0.416666666667,Ketone biosynth
cni,0.538461538462,Ketone biosynth
bpy,0.666666666667,Ketone biosynth
ica,0.384615384615,Ketone biosynth
ica,0.5,Ketone biosynth
nhl,0.5,Ketone biosynth
sek,0.5,Ketone biosynth
spk,0.538461538462,Ketone biosynth
ypb,0.5,Ketone biosynth
pmi,0.5,Ketone biosynth
wvi,0.111111111111,Ketone biosynth
enc,0.5,Ketone biosynth
enc,0.615384615385,Ketone biosynth
enc,0.333333333333,Ketone biosynth
bmi,0.5,Ketone biosynth
enc,0.277777777778,Ketone biosynth
pmm,0.416666666667,Ketone biosynth
cao,0.166666666667,Ketone biosynth
cao,0.666666666667,Ketone biosynth
bha,0.538461538462,Ketone biosynth
bha,0.222222222222,Ketone biosynth
bha,0.666666666667,Ketone biosynth
bha,0.5,Ketone biosynth
bha,0.5,Ketone biosynth
pmn,0.538461538462,Ketone biosynth
ype,0.416666666667,Ketone biosynth
swi,0.5,Ketone biosynth
ilo,0.5,Ketone biosynth
ilo,0.416666666667,Ketone biosynth
vcm,0.5,Ketone biosynth
pub,0.333333333333,Ketone biosynth
xcc,0.277777777778,Ketone biosynth
hla,0.0833333333333,Ketone biosynth
hla,1,Ketone biosynth
cgb,0.5,Ketone biosynth
pmr,0.615384615385,Ketone biosynth
xac,0.615384615385,Ketone biosynth
bhl,0.307692307692,Ketone biosynth
bhl,0.5,Ketone biosynth
bhl,0.0555555555556,Ketone biosynth
bhl,0.5,Ketone biosynth
cbg,0.333333333333,Ketone biosynth
cbg,0.166666666667,Ketone biosynth
bra,0.666666666667,Ketone biosynth
scb,0.666666666667,Ketone biosynth
scb,0.384615384615,Ketone biosynth
scb,0.5,Ketone biosynth
hif,0.538461538462,Ketone biosynth
hif,0.416666666667,Ketone biosynth
pmt,0.416666666667,Ketone biosynth
pca,0.615384615385,Ketone biosynth
cgl,0.230769230769,Ketone biosynth
cgl,0.0555555555556,Ketone biosynth
oih,1,Ketone biosynth
cgl,0.333333333333,Ketone biosynth
cgl,0.166666666667,Ketone biosynth
ypi,0.222222222222,Ketone biosynth
bmj,0.222222222222,Ketone biosynth
bmj,0.538461538462,Ketone biosynth
pmu,0.416666666667,Ketone biosynth
pmu,0.5,Ketone biosynth
bmq,0.5,Ketone biosynth
ngk,0.538461538462,Ketone biosynth
ngk,0.5,Ketone biosynth
tai,0.416666666667,Ketone biosynth
tai,0.230769230769,Ketone biosynth
bhy,0.416666666667,Ketone biosynth
bhy,0.333333333333,Ketone biosynth
bhy,0.5,Ketone biosynth
sco,0.666666666667,Ketone biosynth
cat,0.5,Ketone biosynth
cat,0.166666666667,Ketone biosynth
cat,0.583333333333,Ketone biosynth
cat,0.615384615385,Ketone biosynth
sco,0.333333333333,Ketone biosynth
ngo,0.416666666667,Ketone biosynth
ngo,0.5,Ketone biosynth
fra,0.538461538462,Ketone biosynth
bln,0.166666666667,Ketone biosynth
bte,1,Ketone biosynth
xfa,0.5,Ketone biosynth
syc,0.538461538462,Ketone biosynth
tmt,0.416666666667,Ketone biosynth
syc,0.5,Ketone biosynth
sbc,0.5,Ketone biosynth
bja,0.615384615385,Ketone biosynth
spc,0.5,Ketone biosynth
bja,0.5,Ketone biosynth
bja,0.277777777778,Ketone biosynth
xbo,0.277777777778,Ketone biosynth
syd,0.416666666667,Ketone biosynth
syd,0.538461538462,Ketone biosynth
jan,0.615384615385,Ketone biosynth
jan,0.222222222222,Ketone biosynth
pmy,0.333333333333,Ketone biosynth
pmy,0.5,Ketone biosynth
psu,0.416666666667,Ketone biosynth
hiq,0.333333333333,Ketone biosynth
eoi,0.5,Ketone biosynth
eoi,0.277777777778,Ketone biosynth
eoi,0.5,Ketone biosynth
rpa,0.5,Ketone biosynth
pmz,0.416666666667,Ketone biosynth
pmz,0.5,Ketone biosynth
blc,0.0769230769231,Ketone biosynth
blc,0.0833333333333,Ketone biosynth
sde,0.615384615385,Ketone biosynth
sde,0.416666666667,Ketone biosynth
rsp,0.222222222222,Ketone biosynth
chl,0.416666666667,Ketone biosynth
stp,0.666666666667,Ketone biosynth
opr,0.538461538462,Ketone biosynth
sah,0.666666666667,Ketone biosynth
chl,0.538461538462,Ketone biosynth
xca,0.5,Ketone biosynth
syf,0.5,Ketone biosynth
hje,0.5,Ketone biosynth
bld,0.5,Ketone biosynth
bld,0.5,Ketone biosynth
bld,0.666666666667,Ketone biosynth
bld,0.538461538462,Ketone biosynth
kpe,0.277777777778,Ketone biosynth
kpe,0.615384615385,Ketone biosynth
kpe,0.5,Ketone biosynth
son,0.384615384615,Ketone biosynth
kpe,0.333333333333,Ketone biosynth
sab,0.538461538462,Ketone biosynth
soz,0.666666666667,Ketone biosynth
xcb,0.277777777778,Ketone biosynth
xcb,0.615384615385,Ketone biosynth
spt,0.333333333333,Ketone biosynth
det,0.153846153846,Ketone biosynth
spt,0.5,Ketone biosynth
nph,0.333333333333,Ketone biosynth
req,0.25,Ketone biosynth
req,0.384615384615,Ketone biosynth
eok,0.5,Ketone biosynth
blf,0.5,Ketone biosynth
fta,0.166666666667,Ketone biosynth
fta,0.5,Ketone biosynth
fta,0.416666666667,Ketone biosynth
fta,0.538461538462,Ketone biosynth
rpc,0.5,Ketone biosynth
rpc,0.5,Ketone biosynth
rpc,0.222222222222,Ketone biosynth
chu,0.615384615385,Ketone biosynth
bsu,0.222222222222,Ketone biosynth
bov,0.615384615385,Ketone biosynth
bov,0.5,Ketone biosynth
gvg,0.0769230769231,Ketone biosynth
mmc,0.333333333333,Ketone biosynth
spf,0.416666666667,Ketone biosynth
spf,0.0555555555556,Ketone biosynth
she,0.384615384615,Ketone biosynth
she,0.277777777778,Ketone biosynth
nla,0.5,Ketone biosynth
nla,0.5,Ketone biosynth
nla,0.615384615385,Ketone biosynth
pac,0.0555555555556,Ketone biosynth
pac,0.333333333333,Ketone biosynth
cbg,0.538461538462,Ketone biosynth
cbg,0.5,Ketone biosynth
oca,0.615384615385,Ketone biosynth
sis,0.0555555555556,Ketone biosynth
cbg,0.666666666667,Ketone biosynth
hma,0.666666666667,Ketone biosynth
ere,0.5,Ketone biosynth
ere,0.333333333333,Ketone biosynth
ere,0.416666666667,Ketone biosynth
vpa,0.5,Ketone biosynth
sdy,0.615384615385,Ketone biosynth
vpa,0.615384615385,Ketone biosynth
spa,0.666666666667,Ketone biosynth
ppf,0.5,Ketone biosynth
spa,0.0555555555556,Ketone biosynth
ppf,0.277777777778,Ketone biosynth
blj,0.0769230769231,Ketone biosynth
nme,0.538461538462,Ketone biosynth
nme,0.5,Ketone biosynth
nmg,0.5,Ketone biosynth
pfo,0.666666666667,Ketone biosynth
rpd,0.5,Ketone biosynth
spb,0.0555555555556,Ketone biosynth
spz,0.5,Ketone biosynth
nmg,0.0833333333333,Ketone biosynth
prw,0.416666666667,Ketone biosynth
bmq,0.538461538462,Ketone biosynth
sas,0.5,Ketone biosynth
sas,0.111111111111,Ketone biosynth
blm,0.5,Ketone biosynth
blm,0.166666666667,Ketone biosynth
blm,0.0769230769231,Ketone biosynth
ypz,0.333333333333,Ketone biosynth
sfv,0.615384615385,Ketone biosynth
pph,0.538461538462,Ketone biosynth
ftl,0.111111111111,Ketone biosynth
mbt,0.166666666667,Ketone biosynth
mbt,0.307692307692,Ketone biosynth
ftl,0.5,Ketone biosynth
vap,0.615384615385,Ketone biosynth
sbc,0.333333333333,Ketone biosynth
hso,0.5,Ketone biosynth
vpe,0.277777777778,Ketone biosynth
ftm,0.5,Ketone biosynth
rpe,0.666666666667,Ketone biosynth
xfa,0.416666666667,Ketone biosynth
rpe,0.5,Ketone biosynth
bpy,0.5,Ketone biosynth
spc,0.277777777778,Ketone biosynth
spc,0.416666666667,Ketone biosynth
spc,0.307692307692,Ketone biosynth
bph,0.5,Ketone biosynth
sec,0.615384615385,Ketone biosynth
sec,0.5,Ketone biosynth
esa,0.5,Ketone biosynth
blo,0.5,Ketone biosynth
sec,0.333333333333,Ketone biosynth
sec,0.5,Ketone biosynth
nmu,0.416666666667,Ketone biosynth
nmu,0.5,Ketone biosynth
ftu,0.416666666667,Ketone biosynth
ftu,0.166666666667,Ketone biosynth
hoh,1,Ketone biosynth
hoh,0.416666666667,Ketone biosynth
esc,0.333333333333,Ketone biosynth
esc,0.5,Ketone biosynth
hoh,0.5,Ketone biosynth
noc,0.5,Ketone biosynth
noc,0.615384615385,Ketone biosynth
zpr,0.615384615385,Ketone biosynth
ttj,0.666666666667,Ketone biosynth
bmf,0.5,Ketone biosynth
bmf,0.615384615385,Ketone biosynth
hit,0.5,Ketone biosynth
hch,0.333333333333,Ketone biosynth
hit,0.416666666667,Ketone biosynth
syf,0.416666666667,Ketone biosynth
spe,0.615384615385,Ketone biosynth
spe,0.5,Ketone biosynth
rpf,0.615384615385,Ketone biosynth
spe,0.333333333333,Ketone biosynth
vvm,0.416666666667,Ketone biosynth
eta,0.416666666667,Ketone biosynth
sed,0.615384615385,Ketone biosynth
deh,0.25,Ketone biosynth
sed,0.5,Ketone biosynth
xne,0.615384615385,Ketone biosynth
hba,0.615384615385,Ketone biosynth
bpy,0.615384615385,Ketone biosynth
bma,0.5,Ketone biosynth
bts,0.666666666667,Ketone biosynth
det,0.5,Ketone biosynth
lpn,0.277777777778,Ketone biosynth
nph,0.0833333333333,Ketone biosynth
lpn,0.5,Ketone biosynth
nph,0.5,Ketone biosynth
nph,0.166666666667,Ketone biosynth
xom,0.5,Ketone biosynth
xom,0.615384615385,Ketone biosynth
xom,0.277777777778,Ketone biosynth
pap,0.333333333333,Ketone biosynth
cch,0.538461538462,Ketone biosynth
pgn,0.5,Ketone biosynth
cch,0.5,Ketone biosynth
npu,0.333333333333,Ketone biosynth
npu,0.416666666667,Ketone biosynth
see,0.615384615385,Ketone biosynth
cco,0.5,Ketone biosynth
see,0.333333333333,Ketone biosynth
vcm,0.615384615385,Ketone biosynth
gvg,0.5,Ketone biosynth
vcm,0.416666666667,Ketone biosynth
mmc,0.5,Ketone biosynth
pha,0.666666666667,Ketone biosynth
pub,0.5,Ketone biosynth
pub,0.333333333333,Ketone biosynth
par,0.5,Ketone biosynth
pru,0.333333333333,Ketone biosynth
pru,0.230769230769,Ketone biosynth
xoo,0.666666666667,Ketone biosynth
rhi,0.5,Ketone biosynth
rhi,0.166666666667,Ketone biosynth
she,0.666666666667,Ketone biosynth
bpa,0.5,Ketone biosynth
bpa,0.666666666667,Ketone biosynth
rme,0.5,Ketone biosynth
cti,0.666666666667,Ketone biosynth
sbc,0.5,Ketone biosynth
hba,0.666666666667,Ketone biosynth
hba,0.416666666667,Ketone biosynth
nsa,0.5,Ketone biosynth
psp,0.666666666667,Ketone biosynth
nsa,0.538461538462,Ketone biosynth
seg,0.5,Ketone biosynth
seg,0.5,Ketone biosynth
ccr,0.615384615385,Ketone biosynth
etw,0.222222222222,Ketone biosynth
etw,0.333333333333,Ketone biosynth
etw,0.5,Ketone biosynth
sph,0.5,Ketone biosynth
sph,0.666666666667,Ketone biosynth
prw,0.277777777778,Ketone biosynth
ccv,0.5,Ketone biosynth
smf,0.5,Ketone biosynth
prw,0.538461538462,Ketone biosynth
prw,0.5,Ketone biosynth
bmq,0.277777777778,Ketone biosynth
nda,0.5,Ketone biosynth
bmq,0.5,Ketone biosynth
tel,0.538461538462,Ketone biosynth
tel,0.5,Ketone biosynth
rso,0.5,Ketone biosynth
cdi,0.230769230769,Ketone biosynth
cdi,0.0555555555556,Ketone biosynth
psa,0.666666666667,Ketone biosynth
pas,0.0833333333333,Ketone biosynth
pas,0.5,Ketone biosynth
sia,0.333333333333,Ketone biosynth
fal,0.5,Ketone biosynth
fal,0.333333333333,Ketone biosynth
ngo,0.538461538462,Ketone biosynth
bte,0.416666666667,Ketone biosynth
tam,0.538461538462,Ketone biosynth
hso,0.5,Ketone biosynth
hso,0.615384615385,Ketone biosynth
eic,0.416666666667,Ketone biosynth
eic,0.615384615385,Ketone biosynth
bpy,0.5,Ketone biosynth
son,0.5,Ketone biosynth
hvo,0.0833333333333,Ketone biosynth
hvo,1,Ketone biosynth
cef,0.230769230769,Ketone biosynth
cef,0.5,Ketone biosynth
cef,0.0833333333333,Ketone biosynth
cef,0.166666666667,Ketone biosynth
cef,0.333333333333,Ketone biosynth
rrs,0.277777777778,Ketone biosynth
rrs,0.416666666667,Ketone biosynth
nde,0.5,Ketone biosynth
sid,0.0555555555556,Ketone biosynth
psb,0.277777777778,Ketone biosynth
psb,0.5,Ketone biosynth
pau,0.5,Ketone biosynth
pau,0.333333333333,Ketone biosynth
psb,0.5,Ketone biosynth
sei,0.5,Ketone biosynth
pau,0.5,Ketone biosynth
ypa,0.333333333333,Ketone biosynth
sew,0.5,Ketone biosynth
spj,0.0555555555556,Ketone biosynth
bmf,0.5,Ketone biosynth
bmf,0.222222222222,Ketone biosynth
hit,0.538461538462,Ketone biosynth
chl,0.166666666667,Ketone biosynth
sah,0.5,Ketone biosynth
rsp,0.615384615385,Ketone biosynth
tfu,0.333333333333,Ketone biosynth
ypn,0.615384615385,Ketone biosynth
ypn,0.333333333333,Ketone biosynth
cfl,0.230769230769,Ketone biosynth
cfl,0.333333333333,Ketone biosynth
smt,0.5,Ketone biosynth
tin,0.416666666667,Ketone biosynth
rru,0.666666666667,Ketone biosynth
rru,0.166666666667,Ketone biosynth
tin,0.222222222222,Ketone biosynth
sdn,0.307692307692,Ketone biosynth
car,0.333333333333,Ketone biosynth
gka,0.5,Ketone biosynth
sek,0.222222222222,Ketone biosynth
rce,0.277777777778,Ketone biosynth
sbo,0.615384615385,Ketone biosynth
ypb,0.615384615385,Ketone biosynth
mtf,0.166666666667,Ketone biosynth
pmi,0.538461538462,Ketone biosynth
bts,0.222222222222,Ketone biosynth
gem,0.5,Ketone biosynth
wvi,0.615384615385,Ketone biosynth
pmm,0.5,Ketone biosynth
bmi,0.666666666667,Ketone biosynth
cao,0.538461538462,Ketone biosynth
dno,0.333333333333,Ketone biosynth
oan,0.222222222222,Ketone biosynth
oan,0.5,Ketone biosynth
oan,0.666666666667,Ketone biosynth
oan,0.615384615385,Ketone biosynth
oan,0.5,Ketone biosynth
ype,0.615384615385,Ketone biosynth
ype,0.5,Ketone biosynth
neu,0.416666666667,Ketone biosynth
gvg,0.666666666667,Ketone biosynth
pmn,0.416666666667,Ketone biosynth
chu,0.5,Ketone biosynth
mmc,0.277777777778,Ketone biosynth
kpn,0.583333333333,Ketone biosynth
ral,0.416666666667,Ketone biosynth
vvu,0.416666666667,Ketone biosynth
sfr,0.307692307692,Ketone biosynth
psn,0.111111111111,Ketone biosynth
fnu,0.333333333333,Ketone biosynth
fnu,0.0555555555556,Ketone biosynth
fnu,0.5,Ketone biosynth
saj,0.416666666667,Ketone biosynth
oca,0.166666666667,Ketone biosynth
msv,0.538461538462,Ketone biosynth
vco,0.416666666667,Ketone biosynth
chy,0.461538461538,Ketone biosynth
nmi,0.416666666667,Ketone biosynth
xfa,0.615384615385,Ketone biosynth
set,0.5,Ketone biosynth
set,0.333333333333,Ketone biosynth
set,0.277777777778,Ketone biosynth
hma,0.166666666667,Ketone biosynth
psp,0.5,Ketone biosynth
set,0.615384615385,Ketone biosynth
set,0.5,Ketone biosynth
oih,0.277777777778,Ketone biosynth
xcv,0.277777777778,Ketone biosynth
hil,0.416666666667,Ketone biosynth
hil,0.5,Ketone biosynth
ypi,0.615384615385,Ketone biosynth
kpu,0.277777777778,Ketone biosynth
pfo,0.5,Ketone biosynth
bmj,0.666666666667,Ketone biosynth
bmj,0.5,Ketone biosynth
vex,0.5,Ketone biosynth
bmq,0.666666666667,Ketone biosynth
nmg,0.666666666667,Ketone biosynth
mle,0.153846153846,Ketone biosynth
sal,0.538461538462,Ketone biosynth
mle,0.166666666667,Ketone biosynth
gmc,0.666666666667,Ketone biosynth
gwc,0.5,Ketone biosynth
rso,0.666666666667,Ketone biosynth
cat,0.666666666667,Ketone biosynth
pcr,0.5,Ketone biosynth
sit,0.666666666667,Ketone biosynth
sit,0.277777777778,Ketone biosynth
pst,0.5,Ketone biosynth
fra,0.5,Ketone biosynth
fra,0.333333333333,Ketone biosynth
bte,0.5,Ketone biosynth
vap,0.666666666667,Ketone biosynth
mbt,0.333333333333,Ketone biosynth
tam,0.5,Ketone biosynth
tam,0.416666666667,Ketone biosynth
hip,0.416666666667,Ketone biosynth
sed,0.5,Ketone biosynth
pth,0.333333333333,Ketone biosynth
sab,0.666666666667,Ketone biosynth
pak,0.333333333333,Ketone biosynth
pak,0.5,Ketone biosynth
xbo,0.615384615385,Ketone biosynth
cgt,0.230769230769,Ketone biosynth
cgt,0.5,Ketone biosynth
dra,0.333333333333,Ketone biosynth
mtb,0.166666666667,Ketone biosynth
mtb,0.333333333333,Ketone biosynth
jan,0.666666666667,Ketone biosynth
psu,0.666666666667,Ketone biosynth
tpp,0.5,Ketone biosynth
tpa,0.5,Ketone biosynth
gme,0.666666666667,Ketone biosynth
hiq,0.461538461538,Ketone biosynth
bse,0.333333333333,Ketone biosynth
bmr,0.5,Ketone biosynth
bmr,0.111111111111,Ketone biosynth
bmr,0.666666666667,Ketone biosynth
bmr,0.5,Ketone biosynth
zpr,0.5,Ketone biosynth
sew,0.583333333333,Ketone biosynth
ypm,0.5,Ketone biosynth
vfm,0.5,Ketone biosynth
sau,0.538461538462,Ketone biosynth
ttj,0.416666666667,Ketone biosynth
hit,0.333333333333,Ketone biosynth
hch,0.5,Ketone biosynth
xca,0.277777777778,Ketone biosynth
chl,0.5,Ketone biosynth
ypn,0.5,Ketone biosynth
opr,0.5,Ketone biosynth
pth,0.461538461538,Ketone biosynth
pth,0.5,Ketone biosynth
fri,0.333333333333,Ketone biosynth
pth,0.0555555555556,Ketone biosynth
vha,0.666666666667,Ketone biosynth
syg,0.538461538462,Ketone biosynth
car,0.166666666667,Ketone biosynth
sku,0.416666666667,Ketone biosynth
bpa,0.333333333333,Ketone biosynth
son,0.666666666667,Ketone biosynth
fsu,0.333333333333,Ketone biosynth
spt,0.5,Ketone biosynth
spt,0.222222222222,Ketone biosynth
bts,0.5,Ketone biosynth
bts,0.583333333333,Ketone biosynth
lpn,0.666666666667,Ketone biosynth
ebd,0.222222222222,Ketone biosynth
sav,0.666666666667,Ketone biosynth
sac,0.5,Ketone biosynth
req,0.5,Ketone biosynth
paa,0.5,Ketone biosynth
lic,0.5,Ketone biosynth
eok,0.5,Ketone biosynth
eok,0.333333333333,Ketone biosynth
eok,0.615384615385,Ketone biosynth
kpn,0.5,Ketone biosynth
kpn,0.333333333333,Ketone biosynth
chu,0.583333333333,Ketone biosynth
sti,0.666666666667,Ketone biosynth
mmc,0.461538461538,Ketone biosynth
npu,0.0555555555556,Ketone biosynth
chu,0.666666666667,Ketone biosynth
chu,0.166666666667,Ketone biosynth
sna,0.333333333333,Ketone biosynth
psa,0.5,Ketone biosynth
pha,0.333333333333,Ketone biosynth
ftf,0.5,Ketone biosynth
vvu,0.615384615385,Ketone biosynth
sfr,0.416666666667,Ketone biosynth
sfr,0.666666666667,Ketone biosynth
pfl,0.388888888889,Ketone biosynth
pfl,0.615384615385,Ketone biosynth
pfl,0.5,Ketone biosynth
pac,0.230769230769,Ketone biosynth
pfl,0.666666666667,Ketone biosynth
chy,0.416666666667,Ketone biosynth
rpe,0.615384615385,Ketone biosynth
eic,0.5,Ketone biosynth
sbc,0.222222222222,Ketone biosynth
gvi,0.0555555555556,Ketone biosynth
pae,0.333333333333,Ketone biosynth
pae,0.5,Ketone biosynth
vpa,0.666666666667,Ketone biosynth
nma,0.416666666667,Ketone biosynth
sdy,0.5,Ketone biosynth
sdy,0.5,Ketone biosynth
ppf,0.416666666667,Ketone biosynth
bpr,0.416666666667,Ketone biosynth
spa,0.538461538462,Ketone biosynth
kpu,0.583333333333,Ketone biosynth
kpu,0.615384615385,Ketone biosynth
naz,0.416666666667,Ketone biosynth
lbj,0.25,Ketone biosynth
rpd,0.5,Ketone biosynth
sea,0.615384615385,Ketone biosynth
sea,0.583333333333,Ketone biosynth
spb,0.5,Ketone biosynth
sul,0.5,Ketone biosynth
sph,0.538461538462,Ketone biosynth
nda,0.333333333333,Ketone biosynth
vex,0.277777777778,Ketone biosynth
swp,0.384615384615,Ketone biosynth
swp,0.5,Ketone biosynth
sas,0.666666666667,Ketone biosynth
sah,0.416666666667,Ketone biosynth
pfr,0.5,Ketone biosynth
pfr,0.333333333333,Ketone biosynth
pwa,0.333333333333,Ketone biosynth
pfr,0.0555555555556,Ketone biosynth
bpe,0.538461538462,Ketone biosynth
bpe,0.222222222222,Ketone biosynth
vap,0.333333333333,Ketone biosynth
pst,0.277777777778,Ketone biosynth
sfv,0.5,Ketone biosynth
eic,0.666666666667,Ketone biosynth
bvu,0.5,Ketone biosynth
svo,0.461538461538,Ketone biosynth
svo,0.666666666667,Ketone biosynth
sed,0.222222222222,Ketone biosynth
sek,0.333333333333,Ketone biosynth
xne,0.333333333333,Ketone biosynth
gct,0.538461538462,Ketone biosynth
pak,0.0555555555556,Ketone biosynth
pak,0.230769230769,Ketone biosynth
srm,0.277777777778,Ketone biosynth
